embedding_source,run_name,perplexity,random_state,standardized_before_tsne,pre_reduction,tsne_init,metric,learning_rate,kl_divergence,subset_name,material_id,family,split,formula,target_formation_energy_peratom,pretrained_prediction,absolute_error,error_group,tsne1,tsne2,embedding_npz_path,embedding_npz_key,embedding_row_index,embedding_dim,layer_name,module_path,filename,structure_path,source_manifest,n_atoms,is_oxide,is_nitride,is_oxynitride
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-50332,oxide,train,Na2CuO2,-1.21362,-1.20929217338562,0.0043278266143798,,8.061514854431152,5.544488906860352,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,0,256,readout,model.readout,POSCAR-JVASP-50332.vasp,data_shared/oxide/structures/POSCAR-JVASP-50332.vasp,data_shared/oxide/manifests/pool.csv,5,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-98167,oxide,train,FeH8Cl2O4,-0.93989,-0.9387165904045104,0.0011734095954895,,47.05059051513672,-27.567346572875977,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,1,256,readout,model.readout,POSCAR-JVASP-98167.vasp,data_shared/oxide/structures/POSCAR-JVASP-98167.vasp,data_shared/oxide/manifests/pool.csv,30,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-1390,oxide,train,SrO,-3.02565,-3.030675172805786,0.0050251728057859,,-8.774225234985352,59.13622283935547,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,2,256,readout,model.readout,POSCAR-JVASP-1390.vasp,data_shared/oxide/structures/POSCAR-JVASP-1390.vasp,data_shared/oxide/manifests/pool.csv,2,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-3534,oxide,train,BiClO,-1.39849,-1.4041643142700195,0.0056743142700195,,39.09955978393555,-13.287848472595215,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,3,256,readout,model.readout,POSCAR-JVASP-3534.vasp,data_shared/oxide/structures/POSCAR-JVASP-3534.vasp,data_shared/oxide/manifests/pool.csv,6,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-98354,oxide,train,Ba9Y2Si6O24,-3.27649,-3.282104730606079,0.0056147306060791,,38.40448760986328,60.742916107177734,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,4,256,readout,model.readout,POSCAR-JVASP-98354.vasp,data_shared/oxide/structures/POSCAR-JVASP-98354.vasp,data_shared/oxide/manifests/pool.csv,41,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-48232,oxide,train,LiMn7O12,-1.77785,-1.7785475254058838,0.0006975254058838,,57.7347526550293,-7.459400177001953,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,5,256,readout,model.readout,POSCAR-JVASP-48232.vasp,data_shared/oxide/structures/POSCAR-JVASP-48232.vasp,data_shared/oxide/manifests/pool.csv,20,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-50396,oxide,train,Zr2Bi2O7,-2.59193,-2.598966121673584,0.0070361216735839,,36.101783752441406,-1.8840173482894897,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,6,256,readout,model.readout,POSCAR-JVASP-50396.vasp,data_shared/oxide/structures/POSCAR-JVASP-50396.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-88825,oxide,train,RbHSeO4,-1.14237,-1.135316252708435,0.007053747291565,,55.87124252319336,30.833406448364258,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,7,256,readout,model.readout,POSCAR-JVASP-88825.vasp,data_shared/oxide/structures/POSCAR-JVASP-88825.vasp,data_shared/oxide/manifests/pool.csv,28,True,False,False
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-97500,oxide,train,CoIN2O2,-0.19644,-0.195088654756546,0.0013513452434539,,11.77580738067627,-50.565711975097656,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,8,256,readout,model.readout,POSCAR-JVASP-97500.vasp,data_shared/oxide/structures/POSCAR-JVASP-97500.vasp,data_shared/oxide/manifests/pool.csv,24,True,False,True
pre_head,balanced_pool_plus_fixed_test_nitride,15,42,True,none,pca,euclidean,auto,1.2566338777542114,balanced_pool_set,JVASP-49949,oxide,train,Ce2Nd2O7,-3.58436,-3.5627799034118652,0.0215800965881349,,1.675943374633789,68.62385559082031,artifacts/embedding_analysis/embeddings/balanced_pool/structure_embeddings.npz,pre_head,9,256,readout,model.readout,POSCAR-JVASP-49949.vasp,data_shared/oxide/structures/POSCAR-JVASP-49949.vasp,data_shared/oxide/manifests/pool.csv,22,True,False,False
